,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
397,H8GA06310,"POLLARD, ANDRE COLIN",Pollard,IND,GA,6,C,C00635177,ANDRE POLLARD FOR CONGRESS,5250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,H8GA06336,"KREMER, AMY",Kremer,REP,GA,6,O,C00634220,"FRIENDS TO ELECT AMY KREMER, INC.",16030.82,NA,NA,NA,NA,NA,NA,9000,NA,NA,NA,NA,NA,NA,NA,NA
399,H8GA06351,"LEVELL, BRUCE E",Levell,REP,GA,6,C,C00633511,LEVELL FOR A BETTER AMERICA INC,56678.42,525,NA,NA,5764.69,13757.45,NA,1147.5,63.54,NA,1416.62,NA,NA,NA,NA,262.5
400,H8GA06369,"KAPLE, BOBBY",Kaple,DEM,GA,6,C,C00658922,BOBBY KAPLE FOR CONGRESS,778854.65,NA,16100,11014.95,NA,197799.41,1664.28,101360.1,1226.51,NA,903.56,NA,NA,NA,NA,NA
401,H8GA06377,"ABEL, KEVIN",Abel,DEM,GA,6,C,C00658625,"KEVIN ABEL FOR CONGRESS, INC.",896123.83,460037.67,32700,4003.1,1025,82876.8,NA,32155.74,5441.75,245409.57,NA,NA,NA,150000,NA,NA
402,H8GA06393,"MCBATH, LUCIA KAY MS.",Mcbath,DEM,GA,6,I,C00672295,FRIENDS OF LUCY MCBATH,2633448.81,1485300.97,147180,15200,2480,193861.97,NA,449418.5,9917.82,7308,14665.06,4328.97,NA,NA,168,NA
403,H8GA06401,"GRIFFIN, STEVEN KNIGHT",Griffin,DEM,GA,6,C,C00672642,GRIFFIN FOR CONGRESS,11033.68,NA,NA,NA,NA,NA,NA,NA,346.83,NA,NA,NA,NA,NA,NA,NA
404,H8GA07144,"ALLEN, KATHLEEN",Allen,DEM,GA,7,C,C00638205,COMMITTEE TO ELECT KATHLEEN ALLEN,66036.67,NA,750,NA,1190.7,NA,NA,12008.3,1150,1720.7,NA,NA,NA,NA,25,NA
405,H8GA07151,"KIM, DAVID",Kim,DEM,GA,7,O,C00647131,DAVID KIM FOR CONGRESS,2001990.19,517250.93,NA,45400,38038.47,421557.24,3237.67,538623.97,18315.27,834.11,13228.85,NA,1480,NA,NA,NA
406,H8GA07169,"REILLY, STEVEN M.",Reilly,DEM,GA,7,C,C00648170,STEVE REILLY FOR CONGRESS,46438.88,NA,NA,NA,967.86,NA,NA,9838.16,2261.69,5938.4,NA,NA,NA,NA,1320,NA
407,H8GA07177,"PHAM, ETHAN",Pham,DEM,GA,7,C,C00650929,ETHAN PHAM FOR CONGRESS,551464.83,13351.83,NA,2500,15037.64,206749.23,94845.78,78700.32,540.93,NA,NA,NA,5065,NA,NA,NA
408,H8GA07185,"DAVIS, MELISSA",Davis,DEM,GA,7,C,C00652917,MELISSA DAVIS FOR CONGRESS,64302.45,748.29,NA,NA,NA,NA,NA,39354.6,NA,NA,NA,400,NA,NA,NA,NA
409,H8GA07193,"HAZEL, SHANE",Hazel,REP,GA,7,C,C00653089,SHANE HAZEL FOR CONGRESS,54805.18,2180.15,NA,NA,NA,NA,NA,26008.59,140,110.75,NA,NA,NA,NA,NA,NA
410,H8GA07201,"BOURDEAUX, CAROLYN",Bourdeaux,DEM,GA,7,O,C00649376,CAROLYN FOR CONGRESS,3164529.71,4000.99,NA,96000,73351.41,616881.12,NA,245214.9,10026.66,193354.83,21501.74,NA,NA,NA,1522.59,NA
411,H8GA08076,"SWANN, WILLIE F MR.",Swann,DEM,GA,8,C,C00633131,FRED SWANN FOR CONGRESS,10405.88,NA,NA,NA,3500,NA,NA,634.41,NA,NA,NA,NA,NA,NA,25,NA
412,H8GA08092,"ELLYSON, DANIEL EVAN",Ellyson,REP,GA,8,C,C00639781,DANIEL ELLYSON 2018,484.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,H8GA09058,"MCCALL, JOSHUA BRAXTON",Mccall,DEM,GA,9,C,C00647222,CAMPAIGN TO ELECT JOSH MCCALL,89101.39,3308.57,NA,NA,225,NA,NA,40567.9,5448.23,951.46,475.53,1489.19,900,NA,NA,348.95
414,H8GA09066,"COOPER, DAVE",Cooper,DEM,GA,9,C,C00671198,COOPER 4 CONGRESS GA,27794.92,NA,NA,NA,NA,NA,NA,8675,NA,4450.78,NA,NA,NA,NA,NA,NA
415,H8GA09074,"GILMER, ROBIN AARON MR",Gilmer,LIB,GA,9,C,C00674481,ROBIN GILMER FOR CONGRESS,5720,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,NA,NA,NA,NA
416,H8GA10148,"MONTGOMERY, CHALIS POMEROY",Montgomery,DEM,GA,10,C,C00649640,MONTGOMERY FOR CONGRESS,86325.81,NA,NA,322.89,NA,34050,493.31,16895.41,238.77,4480,1067.58,NA,NA,NA,1678.12,NA
417,H8GA10163,"HUNT, JOSEPH WILLIAM MR.",Hunt,REP,GA,10,C,C00657163,COMMITTEE TO ELECT JOE HUNT,12342.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,H8GA10171,"WINFIELD, RICHARD DIEN",Winfield,DEM,GA,10,C,C00664755,WINFIELD FOR CONGRESS,126664.33,3194.11,NA,NA,500,32100,5235.92,305,300,50098.82,250,NA,340,NA,901.02,NA
419,H8GA10189,"GRIFFIN, BRADLEY WILLIAM",Griffin,REP,GA,10,C,C00665851,BRADLEY GRIFFIN FOR CONGRESS,9841.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,H8GA10197,"JOHNSON-GREEN, TABITHA",Johnson-Green,DEM,GA,10,C,C00674143,JOHNSON-GREEN FOR CONGRESS,17601.79,NA,NA,NA,3750,NA,NA,NA,673.42,NA,1434.76,NA,NA,NA,220.08,NA
421,H8GA11047,"WYNN, QUENTIN ADAM",Wynn,DEM,GA,11,C,C00658716,ADAM WYNN FOR GEORGIA,9454.29,NA,NA,NA,5000,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA
422,H8GA11062,"BROADY, FLYNN D. JR.",Broady,DEM,GA,11,C,C00675959,COMMITTEE TO ELECT FLYNN D. BROADY JR.,43634.3,3900,NA,NA,2633.21,700,NA,269,1000,48.46,NA,NA,NA,NA,2998,NA
423,H8GA12052,"NESMITH, MICHAEL",Nesmith,DEM,GA,12,C,C00651711,NESMITH FOR CONGRESS,36140.41,NA,NA,NA,NA,5881.9,NA,NA,324,NA,NA,NA,NA,NA,224.7,NA
424,H8GA12078,"JOHNSON, FRANCYS",Johnson,DEM,GA,12,C,C00666941,FRANCYS JOHNSON FOR CONGRESS,260760.21,6143.75,NA,NA,NA,12564.06,NA,5500,7349.58,NA,7982.4,800,1600,500,3697.02,1238.58
425,H8GA12094,"INGHAM, ROBERT FRANCIS MR JR",Ingham,DEM,GA,12,C,C00674796,INGHAM FOR 12TH,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,H8GA13027,"COWEN, MARTIN LINDSEY MR. III",Cowen,LIB,GA,13,C,C00672352,COWEN FOR CONGRESS,19882.15,NA,NA,NA,NA,NA,20,NA,270,550,NA,NA,NA,NA,NA,NA
427,H8GA13035,"CALLAHAN, DAVID ALAN",Callahan,REP,GA,13,C,C00673202,FRIENDS OF DAVID CALLAHAN,24720.69,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2900,NA,15,NA
428,H8GA14025,"FOSTER, STEVEN",Foster,DEM,GA,14,C,C00675686,STEVE FOSTER FOR CONGRESS,6964.83,NA,NA,NA,380,NA,NA,NA,NA,78.39,NA,NA,NA,NA,20.16,NA
429,H8GU01020,"SAN NICOLAS, MICHAEL F.Q. MR.",San Nicolas,DEM,GU,1,I,C00668335,MICHAEL SAN NICOLAS FOR CONGRESS,88280.2,10113,NA,NA,5652.9,NA,NA,NA,NA,2935.63,NA,NA,6529,3584,418,NA
430,H8GU01046,"BROOKS, DORIS FLORES",Brooks,REP,GU,1,C,C00680462,DC DORIS FOR CONGRESS COMMITTEE,138378.66,58729.4,NA,NA,7832.93,NA,NA,NA,1638.02,NA,NA,NA,20010.9,13681,NA,10487.5
431,H8HI00012,"CAVASSO, CAMPBELL",Cavasso,REP,HI,1,O,C00680876,CAM CAVASSO 4 CONGRESS,151389.41,31204.7,15400,10000,NA,NA,NA,8500,1323.56,1801.55,3996.15,2700,8688.97,14252.35,214.95,NA
432,H8HI01192,"ING, MARK KANIELA",Ing,DEM,HI,1,O,C00659615,KANIELA ING FOR CONGRESS,394890.7,69703.52,NA,NA,5747.99,96014.54,NA,2000,7933.58,NA,332.81,19764.77,35167.87,20057.32,1250,NA
433,H8HI01200,"CHIN, DOUG",Chin,DEM,HI,1,O,C00663591,DOUG CHIN FOR HAWAI'I,599420.58,212755.11,39400,NA,10838.26,40888.45,531.11,91251,8117.54,28620.02,9479.17,NA,NA,2.00E+05,2100,NA
434,H8HI01218,"MARTIN, ERNEST YORIHIKO",Martin,DEM,HI,1,O,C00665034,ERNIE MARTIN FOR CONGRESS,395049.13,81222.35,23250,NA,11085.54,NA,NA,25069.54,1533.97,NA,308.92,NA,2685.86,NA,NA,NA
435,H8HI01226,"FUKUMOTO, BETH",Fukumoto,DEM,HI,1,O,C00675025,BETH FUKUMOTO FOR HAWAII,84608.95,8211.18,NA,NA,14700,NA,NA,28877.41,NA,629.5,3065.7,NA,NA,NA,7677.41,NA
436,H8HI02133,"ALU CAMPAGNA, SHERYL FRANCYS",Alu Campagna,DEM,HI,2,C,C00660340,FRIENDS OF SHERRY CAMPAGNA,28219.09,NA,NA,NA,NA,NA,232.99,NA,414.44,NA,NA,NA,NA,NA,NA,NA
437,H8IA01094,"FINKENAUER, ABBY",Finkenauer,DEM,IA,1,I,C00637074,FINKENAUER FOR CONGRESS,4613076.63,308582.64,124200,82375,34738.08,390571.75,NA,78046.67,12660.04,99394.79,80323.37,NA,2203.64,NA,7500,54
438,H8IA01102,"ROWE, COURTNEY L MRS.",Rowe,DEM,IA,1,C,C00646398,COURTNEY ROWE FOR CONGRESS,14136.2,8952.54,NA,NA,NA,NA,7523.02,NA,75,NA,209,NA,NA,NA,87,NA
439,H8IA01110,"RAMSEY, GEORGE",Ramsey,DEM,IA,1,C,C00647958,RAMSEY FOR CONGRESS,62057.58,3780.02,NA,NA,8850,NA,367.01,6500,NA,166.3,NA,282.52,425,NA,2500,235
440,H8IA01128,"HECKROTH, THOMAS",Heckroth,DEM,IA,1,C,C00649731,HECKROTH FOR CONGRESS,340329.71,NA,17200,1000,NA,27785.99,NA,52700,6152.56,1437.35,8612.33,NA,NA,NA,2700,NA
441,H8IA02084,"CALIGIURI, GINNY",Caligiuri,REP,IA,2,C,C00672212,GINNY GETS IOWA,65560.19,13077.23,NA,NA,NA,NA,NA,18008.3,482.06,7429.78,NA,NA,NA,NA,NA,NA
442,H8IA03116,"RYON, ANNA",Ryon,DEM,IA,3,C,C00636688,ANNA FOR IOWA,7318.85,323.96,NA,NA,NA,NA,NA,3002.47,211.98,NA,NA,NA,NA,NA,NA,NA
443,H8IA03124,"AXNE, CINDY",Axne,DEM,IA,3,I,C00646844,CINDY AXNE FOR CONGRESS,5221045.59,51250,78006.17,72400,13505.97,348914.49,NA,68490.16,565.72,45454.32,78399.38,NA,250,26000,757.75,NA
444,H8IA03157,"GREENFIELD, THERESA",Greenfield,DEM,IA,3,C,C00649129,THERESA GREENFIELD FOR CONGRESS,364493.3,NA,29800,7500,NA,76243.12,NA,40675,2116.37,588,5754.41,NA,NA,NA,NA,NA
445,H8IA03165,"FRERICK, AUSTIN RONALD",Frerick,DEM,IA,3,C,C00652362,FRERICK'S ON OUR SIDE,51958.63,1000,NA,NA,236.92,NA,NA,9650,2980,1549.62,1720.4,NA,NA,NA,NA,NA
446,H8IA03173,"D'ALESSANDRO, PETE",D'Alessandro,DEM,IA,3,C,C00654855,PETE FOR IOWA,463628.59,11.5,NA,27000,NA,222822.54,21912.84,46266,4938.54,650.89,2730.86,NA,NA,NA,NA,NA
447,H8IA04098,"DEAM, DIRK J",Deam,DEM,IA,4,C,C00635276,DIRK DEAM EXPLORATORY COMMITTEE,2432.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448,H8IA04106,"SCHOLTEN, JAMES D.",Scholten,DEM,IA,4,C,C00650622,SCHOLTEN4IOWA CAMPAIGN COMMITTEE,3495417.44,1373084.48,36160,1151,88031.79,600323.96,6658.11,38941.15,9525.27,67718.31,6896.66,1049.98,335000,385000,7312.4,2745
449,H8IA04114,"JACOBSEN, LEANN",Jacobsen,DEM,IA,4,C,C00652784,LEANN FOR IOWA,276368.91,5200,NA,6319.99,1176.91,71908.69,NA,22500,1426.91,145893.23,NA,NA,NA,NA,7500,NA
450,H8IA04122,"PASCHEN, JOHN JOSEPH",Paschen,DEM,IA,4,C,C00655274,A PASCHEN FOR IOWA,133539.42,4080.94,NA,NA,4500,NA,NA,59796.84,NA,4102.7,405.33,NA,NA,NA,NA,NA
451,H8IA04148,"HANSON, CYNDI",Hanson,REP,IA,4,C,C00662957,HANSON4IOWA,24222.08,2112.32,NA,NA,NA,NA,NA,NA,NA,929.5,NA,10850,NA,NA,NA,NA
452,H8ID01124,"FULCHER, RUSS",Fulcher,REP,ID,1,I,C00648295,RUSS FULCHER FOR IDAHO,895948.3,425813.71,3075,NA,40265.88,224397.5,NA,95234.71,29619.57,53314.59,12954.12,NA,NA,220544,9120.53,NA
453,H8ID01132,"SNYDER, MICHAEL",Snyder,REP,ID,1,O,C00649178,MICHAEL SNYDER FOR CONGRESS,139164.52,13717,NA,NA,NA,NA,NA,101853.43,300,1735,3030.55,NA,2531.5,NA,NA,NA
454,H8ID01140,"MALEK, LUCAS TODD",Malek,REP,ID,1,O,C00652958,MALEK FOR CONGRESS,288637.42,4995,16900,NA,478.42,NA,2631.21,104960.28,5932.91,2001.44,11676.48,NA,NA,NA,700,NA
455,H8ID01157,"HENDERSON, NICHOLAS",Henderson,REP,ID,1,O,C00657429,HENDERSON FOR CONGRESS,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,H8ID01165,"VANDERMAAS, JAMES",Vandermaas,DEM,ID,1,O,C00659334,JAMES VANDERMAAS FOR IDAHO,18296.28,1349,NA,NA,NA,NA,NA,NA,NA,607.4,NA,800,NA,NA,NA,NA
457,H8ID01173,"PERRY, CHRISTY",Perry,REP,ID,1,O,C00660548,CHRISTY PERRY FOR CONGRESS,31584.54,18152,NA,NA,134.12,NA,NA,NA,NA,NA,NA,NA,8676,NA,NA,NA
458,H8ID01181,"GALLEGOS, ALEXANDER",Gallegos,REP,ID,1,O,C00668756,GALLEGOS FOR CONGRESS,81673.03,3380,NA,NA,5850,NA,NA,21876.55,NA,762.71,NA,NA,3380,NA,NA,NA
459,H8ID01199,"HOWARD, WILLIAM",Howard,LIB,ID,1,O,C00672493,W. SCOTT HOWARD FOR IDAHO,1533.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,H8ID01215,"MCNEIL, ANA",Mcneil,DEM,ID,1,O,C00676163,CRISTINA MCNEIL FOR CONGRESS,16701.75,5892.01,NA,375,NA,NA,205,2500,NA,NA,NA,860.47,NA,NA,525,NA
461,H8ID02148,"SWISHER, CARLTON AARON",Swisher,DEM,ID,2,C,C00663542,SWISHER FOR IDAHO,122781.78,11198.16,NA,NA,11000,NA,2841.54,35050,649.74,1759.26,566.9,374.41,NA,2000,NA,NA
462,H8IL01114,"RUDBECK, THOMAS MR.",Rudbeck,IND,IL,1,C,C00674978,THOMAS FOR FIRST,248707.78,6157.84,NA,NA,NA,NA,NA,NA,2529.92,NA,NA,348,NA,NA,6000,NA
463,H8IL03102,"NEWMAN, MARIE",Newman,DEM,IL,3,C,C00636670,MARIE NEWMAN FOR CONGRESS,1680600.06,62174.65,25600,6000,38520.83,420112.55,NA,258742.48,11942.27,111309.22,1277.19,NA,30000,NA,16727.94,NA
464,H8IL03136,"HANSON, JUSTIN MR.",Hanson,IND,IL,3,C,C00683623,JUSTIN HANSON FOR CONGRESS,49533.24,4241.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,2185.96,NA,NA,2383.06,NA
465,H8IL04126,"GONZALEZ, RICHARD",Gonzalez,DEM,IL,4,O,C00658955,RICH GONZALEZ FOR CONGRESS,32292.26,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA
466,H8IL04134,"GARCIA, JESUS",Garcia,DEM,IL,4,I,C00661777,CHUY GARCIA FOR CONGRESS,966395.74,23402.5,28000,4000,3000,237613.23,NA,106663.74,28800.92,690.06,1340.31,NA,1000,NA,229.99,NA
467,H8IL04142,"RAMIREZ-ROSA, CARLOS MR.",Ramirez-Rosa,DEM,IL,4,O,C00661876,COMMITTEE TO ELECT CARLOS RAMIREZ-ROSA,12621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,H8IL04159,"FLORES, SOL",Flores,DEM,IL,4,O,C00662130,SOL FLORES FOR CONGRESS,344090.92,NA,NA,37000,16924.19,46753.8,87418.04,134485.9,7577.66,467.73,NA,NA,NA,NA,NA,NA
469,H8IL04167,"LOPEZ, RAYMOND ANTHONY MR.",Lopez,DEM,IL,4,O,C00662692,RAYMOND LOPEZ FOR CONGRESS,4250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,H8IL04175,"LORCH, MARK WAYNE",Lorch,REP,IL,4,O,C00665356,LORCH FOR CONGRESS,7792.07,287.64,NA,NA,NA,NA,NA,1000,1599.77,NA,160.23,4465.79,NA,NA,NA,NA
471,H8IL05115,"WOLF, BENJAMIN",Wolf,DEM,IL,5,C,C00630749,WOLF 2018,75034.11,12850,NA,NA,NA,NA,NA,8820,NA,15592.53,NA,NA,NA,NA,NA,NA
472,H8IL05123,"MUSTAFA, SAMEENA",Mustafa,DEM,IL,5,C,C00653048,COMMITTEE TO ELECT SAMEENA MUSTAFA,130154,1648.13,NA,8393.75,NA,NA,2265.86,35980.94,885.2,44068.51,NA,NA,NA,NA,NA,NA
473,H8IL05131,"SCHWARTZBERG , STEVE J",Schwartzberg ,DEM,IL,5,C,C00652750,"STEVE SCHWARTZBERG FOR CONGRESS COMMITTEE,INCORPORATED",17562.22,378.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.52,NA
474,H8IL06105,"ZORDANI, JENNIFER MS.",Zordani,DEM,IL,6,C,C00638601,ZORDANI FOR CONGRESS,110384.25,1949.51,NA,1000,700,63967,NA,1822.91,867.89,29.4,NA,NA,NA,NA,NA,NA
475,H8IL06113,"PRICE, SUZYN",Price,DEM,IL,6,C,C00639302,SUZYN PRICE FOR CONGRESS,39858.47,NA,NA,NA,10500,NA,NA,10500,NA,NA,NA,NA,NA,NA,2600,NA
476,H8IL06121,"MAZESKI, KELLY",Mazeski,DEM,IL,6,C,C00641605,KELLY MAZESKI FOR CONGRESS,922672.3,750,44000,NA,18117.64,130751.52,NA,50307.46,732.62,670.4,2580.49,NA,NA,NA,NA,NA
477,H8IL06139,"CASTEN, SEAN",Casten,DEM,IL,6,C,C00648493,CASTEN FOR CONGRESS,6766819.54,657458.87,194641.41,7489.3,149796.82,248167.51,NA,408186,52768.96,119614.16,19876.02,3937.53,NA,250000,2868.38,NA
478,H8IL06147,"CHENEY, CAROLE",Cheney,DEM,IL,6,C,C00649962,CAROLE CHENEY FOR CONGRESS,346743.74,16017,NA,237.6,10500,83657.98,NA,7800,NA,171948.62,NA,NA,NA,NA,10000,NA
479,H8IL06154,"WILKINS, BECKY ANDERSON",Wilkins,DEM,IL,6,C,C00651646,BECKY FOR ILLINOIS,375963.24,NA,NA,32004,25300,102381.67,3882.63,128406.66,2055.84,57543.16,3141.35,NA,NA,NA,NA,NA
480,H8IL06162,"HUFFMAN, RYAN",Huffman,DEM,IL,6,C,C00654863,RYAN HUFFMAN FOR CONGRESS,14788.23,1870.25,NA,NA,NA,NA,148.18,NA,2535.79,NA,NA,119.69,NA,NA,NA,NA
481,H8IL06170,"HAAF, GRACE",Haaf,DEM,IL,6,C,C00656223,GRACE HAAF FOR CONGRESS,51937.04,NA,NA,NA,15750,NA,NA,30873.33,NA,890,1160.02,NA,NA,NA,NA,NA
482,H8IL07095,"SALIM, AHMED",Salim,DEM,IL,7,C,C00638619,AHMED SALIM FOR CONGRESS,1737.91,NA,NA,NA,NA,NA,NA,908.4,NA,NA,NA,NA,NA,NA,NA,NA
483,H8IL07103,"CLARK, ANTHONY",Clark,DEM,IL,7,C,C00639971,ANTHONY CLARK 2018,94640.98,13650.18,NA,NA,NA,NA,NA,23629.94,2361.93,NA,NA,NA,NA,NA,NA,1200
484,H8IL08101,"DIGANVKER, JITENDRA JD",Diganvker,REP,IL,8,C,C00646489,JD FOR CONGRESS,49759.83,6466,NA,NA,NA,NA,NA,13864.53,NA,NA,303.41,NA,NA,NA,550,300
485,H8IL08119,"JHINGAN, VANDANA",Jhingan,REP,IL,8,C,C00664292,VANDANA FOR CONGRESS,77762.5,NA,NA,NA,NA,NA,NA,5475.48,NA,NA,NA,506.85,NA,NA,675,NA
486,H8IL09190,"SANGARI, SARGIS",Sangari,REP,IL,9,C,C00658450,VOTE SANGARI,60312.34,2250,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,2250,324.99,NA
487,H8IL09224,"ELLESON, JOHN D",Elleson,REP,IL,9,C,C00672907,JOHN ELLESON FOR CONGRESS,72875.17,58.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,H8IL10115,"BENNETT, DOUGLAS R 1963",Bennett,REP,IL,10,C,C00634808,FRIENDS OF DOUG BENNETT,286570.32,7350.47,2605,NA,71867.55,NA,1705.64,47296.2,18068.24,27555.22,NA,4470.9,NA,NA,139.93,NA
489,H8IL10123,"WYNES, JEREMY",Wynes,REP,IL,10,C,C00639740,WYNES FOR CONGRESS,427552.42,4612.63,26350,1000,35000,25549.67,NA,95840.91,NA,6768.66,NA,NA,NA,NA,NA,NA
490,H8IL10131,"SHAH, SAPAN M.D. J.D.",Shah,REP,IL,10,C,C00653162,DR. SHAH FOR CONGRESS,774890.49,223561.76,NA,4500,NA,12102.93,5090,67515.35,2405.14,3319.13,16.5,NA,NA,NA,NA,NA
491,H8IL12103,"BEQUETTE, DAVID ALLAN",Bequette,DEM,IL,12,C,C00651794,DAVID BEQUETTE FOR CONGRESS,10581.51,2034.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,H8IL12129,"KELLY, BRENDAN",Kelly,DEM,IL,12,C,C00649558,BRENDAN KELLY FOR SOUTHERN ILLINOIS,4163370.22,2799.32,NA,6322.9,43607.83,562719.43,21766.59,718575.55,39995,12658.75,16996.73,NA,NA,NA,5118,NA
493,H8IL12152,"AUXIER, RANDY",Auxier,GRE,IL,12,C,C00674317,COMMITTEE TO ELECT AUXIER,14571.52,3412.2,NA,NA,NA,960,NA,NA,NA,NA,NA,NA,3412.2,NA,NA,NA
494,H8IL13150,"LONDRIGAN, BETSY DIRKSEN",Londrigan,DEM,IL,13,C,C00649483,BETSY DIRKSEN LONDRIGAN FOR CONGRESS,4361816.01,3031.9,135916.29,9033.15,53230.61,396024.42,NA,61090.29,15651.04,8432.59,27283.53,2632.89,NA,NA,3775.54,NA
495,H8IL13168,"JONES, ERIK C",Jones,DEM,IL,13,C,C00651315,ERIK JONES FOR CONGRESS,592539.65,151724.06,27500,NA,20971.15,164994.35,NA,38622.75,1405.35,67223.19,11837.87,NA,748,148550,13200,NA
496,H8IL13176,"EBEL, JONATHAN HANS",Ebel,DEM,IL,13,C,C00654111,FRIENDS OF JONATHAN EBEL,288045.46,76000,3800,NA,37532.67,NA,NA,82112.9,1990.84,50582.16,1466.07,NA,NA,38000,6700,NA
497,H8IL14141,"SWANSON, VICTOR",Swanson,DEM,IL,14,C,C00638940,COMMITTEE TO ELECT VICTOR SWANSON,81746.05,4774.19,NA,NA,13232.92,18960,NA,17732.92,500,NA,1513.74,NA,NA,NA,NA,NA
498,H8IL14158,"WEBER, GEORGE",Weber,DEM,IL,14,C,C00649145,GEORGE WEBER FOR CONGRESS COMMITTEE,16685.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121.25,NA
499,H8IL14166,"BROLLEY, MATT",Brolley,DEM,IL,14,C,C00650473,MATT BROLLEY FOR CONGRESS,215083.09,1000,NA,NA,8500,112923.15,2612.54,32248.68,4148.05,944.8,1778.1,NA,NA,NA,14346.5,NA
500,H8IL14174,"UNDERWOOD, LAUREN A",Underwood,DEM,IL,14,I,C00652719,LAUREN UNDERWOOD FOR CONGRESS,5285220.61,5347557.35,108637.11,6400,29788.71,802306.75,NA,311155.07,41672.79,35317.94,52040.66,NA,1680,2498871,3826.8,NA
501,H8IL15056,"SPOERER, CARL",Spoerer,DEM,IL,15,C,C00634022,CARL SPOERER FOR CONGRESS,25024.02,1716.85,NA,NA,NA,NA,NA,NA,NA,NA,7643.42,NA,NA,NA,NA,NA
502,H8IL15064,"MARCH, ANTHONY JAMES",March,DEM,IL,15,C,C00648139,ANTHONY MARCH FOR CONGRESS,716.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,H8IL15072,"GAITHER, KEVIN",Gaither,DEM,IL,15,C,C00648675,FRIENDS OF KEVIN GAITHER,48286.98,11031.59,NA,NA,400,NA,NA,NA,2845.01,NA,11345.99,NA,2906.33,NA,212,3125.26
504,H8IL16096,"MOHAMMAD, NEILL DR.",Mohammad,DEM,IL,16,C,C00634873,NEILL FOR ILLINOIS,258829.43,7084.17,NA,NA,NA,92761.11,777.12,42482.99,1892.96,48420.45,NA,NA,NA,NA,NA,NA
505,H8IL16104,"MINELLI, CHRISTOPHER RYAN",Minelli,DEM,IL,16,C,C00636183,FRIENDS OF CHRISTOPHER MINELLI,3820.15,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,NA,NA,NA
506,H8IL16120,"DADY, SARA",Dady,DEM,IL,16,C,C00654178,SARA DADY FOR CONGRESS,434244.87,12055.99,NA,NA,33685.02,216015.11,4317.5,50139.58,8007.24,3578.65,NA,2039.13,6221.44,4134.5,8000,NA
507,H8IL16146,"BRIEL, AMY",Briel,DEM,IL,16,C,C00655035,FRIENDS OF MURRI BRIEL,22049.05,NA,NA,NA,2750,NA,NA,12750,NA,NA,NA,NA,NA,NA,NA,NA
508,H8IL16153,"MARTER, JAMES THOMAS",Marter,REP,IL,16,C,C00657361,MARTER FOR CONGRESS,60764.49,4545.84,NA,NA,NA,NA,NA,NA,NA,565.5,NA,NA,2837.2,NA,1478.8,1708.64
509,H8IL16161,"VERCOLIO-OSMUND, BETH",Vercolio-Osmund,DEM,IL,16,C,C00663468,CITIZENS FOR BETH VERCOLIO-OSMUND FOR CONGRESS,10677.25,601.26,NA,NA,NA,NA,4432.19,NA,853.87,2205.15,2687.41,NA,300.63,NA,NA,NA
510,H8IL17052,"KLEINE, MARK A MR.",Kleine,REP,IL,17,C,C00654749,KLEINE FOR CONGRESS,563483.82,NA,15000,NA,37940.66,NA,NA,89836.79,2999.69,98,60.89,NA,NA,NA,NA,NA
511,H8IL18092,"DETERS, BRIAN",Deters,DEM,IL,18,C,C00661348,CITIZENS FOR BRIAN DETERS,19780.16,4173.04,NA,NA,1442,NA,NA,NA,1692,2720.62,NA,NA,NA,NA,179.88,427.32
