,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
1181,H8TX05102,CAMPBELL,Campbell,REP,TX,5,O,C00661017,DANNY CAMPBELL FOR US HOUSE,1502.17,1502.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,H8TX05110,DEEN,Deen,REP,TX,5,O,C00661181,SAM DEEN FOR CONGRESS,79392.42,NA,NA,NA,NA,NA,NA,2500,227.33,38982.81,NA,NA,NA,NA,NA,NA
1183,H8TX05128,POUNDS,Pounds,REP,TX,5,O,C00661595,BUNNI POUNDS FOR CONGRESS,1044503.78,92865.47,63050,NA,5500,110228.07,NA,59675.5,NA,325225.79,NA,NA,NA,NA,379.94,NA
1184,H8TX05136,WRIGHT,Wright,REP,TX,5,O,C00663005,JASON WRIGHT FOR CONGRESS,147479.87,NA,NA,NA,NA,NA,NA,47326.28,NA,9319.64,3233.98,NA,NA,NA,NA,NA
1185,H8TX05144,GOODEN,Gooden,REP,TX,5,I,C00662601,LANCE GOODEN FOR CONGRESS COMMITTEE,981605.08,NA,NA,NA,107751.12,15198.96,NA,22500,6976.54,256897.01,42441.16,NA,NA,NA,NA,NA
1186,H8TX06175,SNIDER,Snider,DEM,TX,6,O,C00630491,SNIDER FOR CONGRESS,15929.49,NA,NA,NA,377.9,NA,NA,NA,NA,13.85,NA,NA,NA,NA,NA,NA
1187,H8TX06183,SANCHEZ,Sanchez,DEM,TX,6,O,C00631978,JANA LYNNE SANCHEZ FOR US CONGRESS,702857.99,46228.05,2500,45126.32,46267.92,20563.96,NA,31324.95,4639.43,2881.75,557.12,NA,696,NA,NA,NA
1188,H8TX06191,DUNCAN,Duncan,DEM,TX,6,O,C00633370,JOHN W. DUNCAN FOR CONGRESS,35864.83,254.99,NA,NA,2316.71,2925,NA,2000,712.11,10392.62,NA,NA,NA,NA,261.71,NA
1189,H8TX06217,SHOCKLEE,Shocklee,DEM,TX,6,O,C00651133,SHOCKLEE FOR CONGRESS COMMITTEE,9665.28,NA,NA,NA,NA,NA,1268.57,NA,NA,NA,NA,NA,NA,NA,207.49,NA
1190,H8TX06225,MITCHELL,Mitchell,REP,TX,6,O,C00661694,MITCHELL FOR CONGRESS,29698.48,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,400.81,NA,NA,NA,NA
1191,H8TX06233,WRIGHT,Wright,REP,TX,6,I,C00662171,RON WRIGHT FOR CONGRESS,704828.8,NA,117290,7506.39,56673.03,NA,8827.39,58578.7,9514.18,80551.64,11744.57,NA,NA,NA,28,NA
1192,H8TX06241,DANDRIDGE,Dandridge,REP,TX,6,O,C00663138,SHAWN DANDRIDGE FOR CONGRESS,4138.71,234.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,484.49,NA,NA,NA,NA
1193,H8TX06258,DUBBERLY,Dubberly,REP,TX,6,O,C00662494,SHANNON DUBBERLY FOR CONGRESS,114224.91,NA,6277,NA,5179,NA,NA,28114.75,350,19203.63,NA,NA,NA,NA,NA,NA
1194,H8TX06266,ELLZEY,Ellzey,REP,TX,6,O,C00662932,TEXANS FOR JAKE ELLZEY,350554.99,1003.43,14602.84,NA,25873.21,NA,NA,12625,625,147772.55,NA,NA,NA,NA,5375,NA
1195,H8TX06340,RATTERREE,Ratterree,REP,TX,6,O,C00664771,BIG TROY 2018 FOR CONGRESS,52593.65,58467.92,NA,NA,NA,2298,NA,NA,NA,NA,NA,NA,34209,NA,NA,NA
1196,H8TX07082,BALAT,Balat,REP,TX,2,O,C00632943,DAVID BALAT FOR CONGRESS,178216.5,NA,NA,NA,1113.31,NA,NA,59548,2061.53,918.99,1130.99,NA,NA,NA,9636,NA
1197,H8TX07090,BUTLER,Butler,DEM,TX,7,C,C00635045,POLITICAL JAB - JOSHUA A. BUTLER,52213.57,1385,NA,NA,NA,NA,NA,NA,1271.7,11810.92,NA,NA,NA,NA,215.7,NA
1198,H8TX07108,KERNER,Kerner,DEM,TX,7,C,C00635086,DEBRA KERNER FOR CONGRESS,17813.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,H8TX07116,MOSER,Moser,DEM,TX,7,C,C00638726,MOSER FOR CONGRESS,1745535.02,413792.2,48900,20880.01,10930,683082.47,NA,187776.09,12674.09,138102.3,24326.53,NA,NA,110971.33,NA,NA
1200,H8TX07124,TRIANTAPHYLLIS,Triantaphyllis,DEM,TX,7,C,C00639187,ALEX T FOR CONGRESS,1150571.33,14047,NA,61300,NA,170584.57,NA,8850,2544.2,298001.83,7678.8,NA,NA,NA,NA,NA
1201,H8TX07132,WESTIN,Westin,DEM,TX,7,C,C00639286,JASON WESTIN FOR CONGRESS,742572.77,188.84,NA,32500,13150,108489.24,103073.81,162553.05,1560.48,887.55,256.4,NA,NA,NA,10630,NA
1202,H8TX07140,FLETCHER,Fletcher,DEM,TX,7,I,C00640045,ELIZABETH PANNILL FLETCHER FOR CONGRESS,6370390.21,4506,50600,201537.97,27509.01,654864.7,177364.5,196632.45,8725.55,40805.55,27763.19,NA,NA,NA,184,NA
1203,H8TX07165,SANCHEZ,Sanchez,DEM,TX,7,C,C00667998,IVAN SANCHEZ FOR CONGRESS COMMITTEE,63344.86,11598,NA,NA,NA,NA,12135.95,NA,1111.43,NA,305.08,NA,NA,NA,NA,NA
1204,H8TX07173,ZIEGLER,Ziegler,REP,TX,7,C,C00664045,ZIEGLER FOR CONGRESS COMMITTEE,36099.33,9249.83,NA,1500,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA,NA
1205,H8TX08080,DAVID,David,DEM,TX,8,C,C00648964,STEVEN DAVID FOR CONGRESS,31164.24,589.3,NA,NA,1375,NA,NA,NA,NA,NA,NA,299.51,NA,NA,NA,NA
1206,H8TX08098,CANTU,Cantu,REP,TX,8,C,C00649814,JAMES CANTU FOR CONGRESS,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,H8TX08106,PRUITT,Pruitt,REP,TX,21,O,C00657726,AUTRY FOR TEXAS,12829.7,NA,NA,NA,NA,NA,NA,6821.05,NA,NA,NA,NA,NA,NA,NA,NA
1208,H8TX10086,STONE,Stone,DEM,TX,10,C,C00637124,COMMITTEE TO ELECT RYAN STONE,14788.5,713.58,NA,NA,NA,NA,NA,11250.14,NA,NA,NA,NA,NA,NA,NA,NA
1209,H8TX10094,DEGROW,Degrow,DEM,TX,10,C,C00652669,RICHIE DEGROW FOR CONGRESS,5486.94,NA,NA,NA,NA,NA,NA,NA,124.95,NA,NA,NA,NA,NA,216.5,NA
1210,H8TX10102,WALKER,Walker,DEM,TX,10,C,C00661025,TAMI WALKER FOR CONGRESS,40607.5,NA,NA,NA,3020,NA,2785,NA,227,NA,NA,NA,NA,NA,NA,NA
1211,H8TX10110,SIEGEL,Siegel,DEM,TX,10,C,C00662668,MIKE SIEGEL FOR CONGRESS,474055.08,70832.25,NA,59.47,12126.56,7780.35,7580.05,76018.72,5305.34,25358.06,984.26,NA,NA,NA,3601.87,NA
1212,H8TX10136,NELSON,Nelson,DEM,TX,10,C,C00668145,KEVIN NELSON FOR CONGRESS,9138.31,509.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.8,NA
1213,H8TX11092,CASAS,Casas,DEM,TX,11,C,C00636290,CASAS FOR THE 11TH,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,H8TX11100,LEEDER,Leeder,DEM,TX,21,C,C00649210,JENNIE LOU LEEDER FOR UNITED STATES CONGRESS,80541.85,6429.48,NA,NA,7000,15075,NA,12700,585.66,NA,2645.01,1385.52,2060,NA,150,NA
1215,H8TX11134,MYERS,Myers,REP,TX,11,C,C00662627,MYERS FOR CONGRESS 2018,2368.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,H8TX12074,ADIA,Adia,DEM,TX,12,C,C00635797,VANESSA FOR CONGRESS,187096.45,41092.01,NA,300,2497.8,NA,NA,NA,1205,NA,8686.17,NA,NA,NA,NA,NA
1217,H8TX13163,SAGAN,Sagan,DEM,TX,13,C,C00649392,GREG SAGAN FOR CONGRESS,35757.57,3723.45,NA,NA,775.27,NA,NA,NA,882.98,NA,199.9,NA,2176.45,NA,NA,347
1218,H8TX14120,BELL,Bell,DEM,TX,14,C,C00639872,ADRIENNE BELL 2018,194260.89,20474.8,NA,NA,11525,61694.54,NA,39951.26,350,4843.47,1025.18,NA,NA,NA,NA,NA
1219,H8TX14153,SARGENT,Sargent,REP,TX,14,C,C00655720,"BILL ""SARGE"" SARGENT FOR CONGRESS",29508.5,971.53,NA,NA,NA,NA,NA,NA,770,4524.23,NA,NA,NA,105.53,119.5,725
1220,H8TX16083,FENENBOCK,Fenenbock,DEM,TX,16,O,C00640763,DORI FOR CONGRESS,1633947.46,31039.49,NA,5000,28000,447096.18,110010.28,223240,9427.47,1453.15,13208.22,NA,NA,505.04,5000,336
1221,H8TX16091,GARCIA,Garcia,DEM,TX,16,O,C00652404,ENRIQUE GARCIA FOR CONGRESS COMMITTEE,234275.31,54747.5,NA,NA,2606.74,NA,17785.35,7000,NA,NA,NA,18183.05,NA,NA,NA,NA
1222,H8TX16109,ESCOBAR,Escobar,DEM,TX,16,I,C00653923,VERONICA ESCOBAR FOR CONGRESS,1440849.59,34933.28,55700,4411.8,44281.15,436611.02,NA,87855.45,7411.73,27219.98,32407.43,NA,NA,NA,20456.43,NA
1223,H8TX16117,CARRILLO,Carrillo,DEM,TX,16,O,C00655100,COMMITTEE TO ELECT JOHN CARRILLO,3220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,H8TX16141,CHAVEZ,Chavez,DEM,TX,16,O,C00663443,NORMA FOR CONGRESSWOMAN 16,14062.1,990,NA,NA,NA,NA,NA,NA,NA,7165.15,300,2700,510,NA,NA,NA
1225,H8TX17131,MANTEY,Mantey,DEM,TX,17,C,C00648105,DALE FOR TEXAS,14039.21,3306.14,NA,NA,NA,NA,NA,NA,NA,378,NA,NA,NA,NA,NA,NA
1226,H8TX17149,KENNEDY,Kennedy,DEM,TX,17,C,C00654640,RICK KENNEDY FOR CONGRESS,125694.86,7964.01,5046.66,NA,295.52,NA,NA,NA,NA,17464.23,NA,NA,NA,6003.25,438.45,1506.42
1227,H8TX19103,EPSTEIN,Epstein,DEM,TX,19,C,C00636399,DAN EPSTEIN FOR WEST TEXAS,41358.8,1891.9,NA,NA,11284.89,NA,NA,16646,NA,146.25,2855.62,NA,NA,NA,457.42,NA
1228,H8TX19111,LEVARIO,Levario,DEM,TX,19,C,C00638353,MIGUEL LEVARIO FOR CONGRESS,89303.89,11547.29,NA,NA,NA,NA,1363.14,386.17,NA,2231.31,NA,129.15,NA,NA,NA,NA
1229,H8TX21141,MELTON,Melton,DEM,TX,21,O,C00634782,RIXI FOR CONGRESS,4228.63,NA,NA,NA,NA,NA,NA,NA,11.37,NA,605.5,NA,NA,NA,NA,NA
1230,H8TX21158,CROWE,Crowe,DEM,TX,21,O,C00636613,DERRICK CROWE FOR CONGRESS COMMITTEE,172252.6,8074.61,NA,NA,12555,59518.92,4544.05,7600,3676.08,500,521.8,NA,NA,NA,2919.55,NA
1231,H8TX21166,MCFADDEN,Mcfadden,DEM,TX,21,O,C00636720,MCFADDEN FOR CONGRESS COMMITTEE,107804.93,19201.43,1500,NA,4145.16,NA,NA,2650,2725.88,4.12,NA,4334.95,NA,NA,NA,NA
1232,H8TX21174,PERRI,Perri,DEM,TX,25,C,C00637876,CHRIS PERRI FOR CONGRESS,228796.58,8933.74,NA,NA,7540,26299.5,NA,30561.49,1052.16,81892.52,NA,NA,NA,NA,2900,725
1233,H8TX21182,WILSON,Wilson,DEM,TX,21,O,C00640474,ELECT MARY WILSON FOR CONGRESS COMMITTEE,109882.45,NA,NA,NA,1233.4,17401.72,4290.5,1000,1421.36,27263.1,NA,NA,NA,NA,115,NA
1234,H8TX21190,KOPSER,Kopser,DEM,TX,21,O,C00641191,KOPSER FOR CONGRESS,3726087.62,9748.75,120960.65,97632.69,47029.34,1119758.71,40348.21,806420.22,19234.52,12159.25,39263.22,NA,NA,NA,3820.5,NA
1235,H8TX21216,ISAAC,Isaac,REP,TX,21,O,C00660274,ISAAC FOR TEXAS,259075.81,NA,NA,NA,NA,NA,NA,142262.13,-30,868.52,1868.73,NA,NA,NA,NA,NA
1236,H8TX21224,NARVAIZ,Narvaiz,REP,TX,21,O,C00660761,TEXANS FOR SUSAN NARVAIZ,67416.83,1890,NA,NA,NA,NA,NA,4036,0,NA,NA,NA,640,NA,NA,NA
1237,H8TX21240,TEMPLE,Temple,REP,TX,21,O,C00661033,FRIENDS OF SAMUEL TEMPLE,14009.18,6117.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,H8TX21257,NEGLEY,Negley,REP,TX,21,O,C00661223,NEGLEY FOR CONGRESS,441613.93,16222.38,NA,NA,18970.74,NA,NA,134024.4,NA,86126.59,NA,NA,NA,NA,NA,NA
1239,H8TX21265,ANDARZA,Andarza,REP,TX,21,O,C00661736,ANDARZA FOR CONGRESS,8671.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,H8TX21273,STOVALL,Stovall,REP,TX,21,O,C00661835,ROBERT STOVALL FOR CONGRESS,157151.95,8000,NA,14121,7500,11247.85,NA,23783.74,NA,36994.95,453.17,NA,NA,8000,NA,NA
1241,H8TX21281,KRAUSE,Krause,REP,TX,21,O,C00662841,RYAN KRAUSE FOR CONGRESS CAMPAIGN COMMITTEE,29141.13,1000,NA,NA,NA,NA,445.11,NA,1422.92,NA,3964.1,NA,1000,NA,700,NA
1242,H8TX21299,HAGEN,Hagen,REP,TX,21,O,C00662536,"FOSTER HAGEN FOR U.S. CONGRESS, INC.",13653.01,NA,NA,NA,NA,NA,NA,9800,NA,NA,728.01,NA,NA,NA,NA,NA
1243,H8TX21307,ROY,Roy,REP,TX,21,I,C00662767,CHIP ROY FOR CONGRESS,1768058.08,NA,NA,92600,NA,NA,1163.69,443215.58,NA,529.96,42233.05,NA,NA,NA,NA,NA
1244,H8TX21315,SARVER,Sarver,REP,TX,21,O,C00662817,SARVER FOR TEXAS,206516.33,10544.79,NA,NA,26859.38,NA,NA,NA,5016.39,36885.28,NA,NA,NA,NA,2100,NA
1245,H8TX21323,POTEET,Poteet,REP,TX,21,O,C00664680,POTEET FOR CONGRESS,49811.99,19530.1,NA,NA,NA,NA,205.68,NA,747.52,40.24,378.49,NA,850,NA,NA,NA
1246,H8TX21331,GARZA,Garza,REP,TX,21,O,C00663435,COMMITTEE TO ELECT MAURO GARZA FOR US CONGRESS,118611.83,39164,NA,NA,NA,NA,NA,10000,2206.95,1900,NA,NA,13664,NA,NA,NA
1247,H8TX21349,WARDLAW,Wardlaw,REP,TX,21,O,C00663856,PEGGY WARDLAW CONGRESSIONAL CAMPAIGN,11522.54,6303.9,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,H8TX22206,PLUMMER,Plummer,DEM,TX,22,C,C00639898,LETITIA PLUMMER 2018,126963.42,10321.51,NA,NA,NA,NA,NA,81467.72,NA,NA,NA,NA,NA,NA,NA,NA
1249,H8TX22230,ZMRHAL,Zmrhal,REP,TX,22,C,C00654632,ERIC ZMRHAL FOR CONGRESS,21720.36,11040,NA,NA,NA,NA,388.35,NA,1815.97,NA,291.9,NA,5015,NA,303.97,5625
1250,H8TX22248,GREEN,Green,REP,TX,22,C,C00665893,GREEN FOR CONGRESS - TX22,9345.64,1536,NA,NA,NA,NA,718.46,NA,NA,NA,NA,NA,493,NA,1052.58,550
1251,H8TX22255,NGUYEN,Nguyen,REP,TX,22,C,C00659110,DANNY NGUYEN FOR CONGRESS,158768.53,9220,NA,NA,NA,NA,NA,9328.23,3940.73,32750,NA,12578.23,2637.5,1800,196,3142.5
1252,H8TX22263,BROWN II,Brown Ii,DEM,TX,22,C,C00661579,FRIENDS OF STEVE BROWN,51967,225,NA,NA,NA,NA,NA,13175.87,295,NA,241.43,3138.92,225,NA,NA,NA
1253,H8TX22313,KULKARNI,Kulkarni,DEM,TX,22,C,C00662874,SRI FOR CONGRESS,1607626.57,505679.64,NA,11800.48,5700,239569.92,NA,30621.83,1846.25,134735.98,7027.1,NA,5500,145014.66,1906.94,NA
1254,H8TX23113,ARREDONDO-LYNCH,Arredondo-Lynch,REP,TX,23,C,C00652156,DR ALMA 4 CONGRESS 23,33898.6,8897.25,NA,NA,NA,NA,NA,NA,705.36,150,NA,NA,8662.25,NA,3000,NA
1255,H8TX23121,JONES,Jones,DEM,TX,23,C,C00652297,GINA ORTIZ JONES FOR CONGRESS,6499860.08,NA,NA,56552.51,81820.75,972468.54,161378.43,4980038.93,6614.69,1500,45195.79,NA,NA,NA,9500,NA
1256,H8TX23139,TREVINO,Trevino,DEM,TX,23,C,C00653915,FRIENDS OF RICK TREVINO,33868.94,248,NA,NA,NA,NA,NA,NA,75.92,NA,NA,NA,248,NA,2550,NA
1257,H8TX23147,HULINGS,Hulings,DEM,TX,23,C,C00654277,JAY FOR TEXAS,682750.66,504707,33200,1500,11000,117307.1,NA,112916.59,6075.21,5866.5,46233.19,NA,22214,226227,5000,NA
1258,H8TX23154,CANALES,Canales,DEM,TX,23,C,C00655480,JUDY CANALES FOR TEXAS,34737.22,NA,NA,NA,15491.82,NA,NA,15491.82,NA,NA,NA,NA,NA,NA,NA,NA
1259,H8TX23162,VILLESCAZ,Villescaz,DEM,TX,23,C,C00664656,FRIENDS OF ANGELA VILLESCAZ,3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,H8TX24103,ALLEN,Allen,DEM,TX,24,C,C00647859,TODD ALLEN FOR CONGRESS COMMITTEE,16244.76,200.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396.39,NA
1261,H8TX24111,BIGGAN,Biggan,DEM,TX,24,NA,C00656975,BIGGAN FOR TEXAS,92380.55,1400,NA,NA,NA,13689.43,NA,NA,579.64,NA,1735.4,NA,NA,NA,NA,NA
1262,H8TX25134,PANDA,Panda,DEM,TX,25,C,C00649186,COMMITTEE TO ELECT CHETAN PANDA,106779.53,232.77,NA,NA,900,NA,NA,52210.5,263.49,NA,257.98,5095.8,NA,NA,NA,NA
1263,H8TX25142,HANSEN,Hansen,DEM,TX,25,C,C00661355,WEST FOR TEXAS,55857.2,16302.69,NA,NA,NA,NA,54.13,13467.21,500,515,NA,NA,NA,NA,2515.17,NA
1264,H8TX25159,OLIVER,Oliver,DEM,TX,25,NA,C00661769,JULIE FOR TEXAS 25,632906.66,30693.16,4000,NA,22727.59,7525.67,21927.9,29277,7401.96,25090.08,3969.73,NA,NA,NA,3164.64,NA
1265,H8TX26074,BERSHAD,Bershad,DEM,TX,26,C,C00639609,IRA BERSHAD FOR CONGRESS,3833.15,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1266,H8TX26082,FISHER,Fisher,DEM,TX,24,C,C00640896,WILL FISHER FOR CONGRESS,82204.94,6475.16,506.92,NA,3204.27,NA,3855.87,12907.97,5992.65,NA,979.92,2988.78,NA,NA,NA,NA
1267,H8TX26090,BIRKENSTOCK,Birkenstock,REP,TX,26,C,C00640953,VERONICA BIRKENSTOCK FOR CONGRESS,189023.17,NA,NA,NA,NA,NA,NA,38185.83,NA,245,5228.91,NA,NA,NA,NA,NA
1268,H8TX26124,FAGAN,Fagan,DEM,TX,26,C,C00635870,LINSEY FAGAN FOR TEXAS,92788.81,6463.85,NA,NA,3208.64,8205,-1491.37,35126.98,2392.32,NA,3591.09,NA,NA,NA,-53.91,NA
1269,H8TX27049,CLOUD,Cloud,REP,TX,27,I,C00655332,CLOUD FOR CONGRESS,750024.27,260383.52,NA,NA,47904.39,NA,1092.29,194943.33,11390.68,996.24,8464.95,2043.75,35231,41126.55,2861.5,10.65
1270,H8TX27056,HOLGUIN,Holguin,DEM,TX,27,O,C00641340,ERIC FOR US,186909.23,14500.17,NA,NA,4860.74,41088.51,NA,29267,NA,358.34,515.21,3992.17,500,5019,76.86,NA
1271,H8TX27072,BRUUN,Bruun,REP,TX,27,O,C00663161,BECH BRUUN FOR CONGRESS,660890.96,107685.15,1500,7339.3,46770.26,NA,NA,305457.09,2043.82,59566.97,NA,NA,NA,NA,3000,NA
1272,H8TX27122,WESTERGREN,Westergren,DEM,TX,27,O,C00679779,MIKE WESTERGREN FOR CONGRESS,12860.1,2927.3,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2927.3
1273,H8TX27130,PEREZ,Perez,REP,TX,27,O,C00680942,DR MARTY PEREZ CAMPAIGN FOR CONGRESS 27TH DISTRICT,151766.19,119802.5,NA,NA,3399.69,NA,NA,3770,459.6,NA,NA,NA,625,86684.25,NA,NA
1274,H8TX29045,MORALES,Morales,DEM,TX,29,O,C00636936,HECTOR MORALES FOR CONGRESS,10085.85,NA,NA,NA,NA,NA,NA,4602.65,NA,NA,NA,NA,NA,NA,NA,NA
1275,H8TX29052,GARCIA,Garcia,DEM,TX,29,I,C00660555,SYLVIA GARCIA FOR CONGRESS,1111163.14,NA,24356.44,3600,47488.97,88897.56,NA,374797.66,21754.72,NA,7134.35,NA,NA,NA,13850,NA
1276,H8TX29060,VALENCIA,Valencia,DEM,TX,29,O,C00660688,VALENCIA FOR CONGRESS COMMITTEE,5163.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,H8TX29078,GARCIA,Garcia,DEM,TX,29,O,C00661256,ROEL GARCIA FOR CONGRESS,44253.53,NA,NA,NA,1000,NA,2665.66,NA,384.86,14890.65,NA,NA,NA,NA,650,NA
1278,H8TX29086,JAVED,Javed,DEM,TX,29,O,C00662544,JAVED FOR CONGRESS,2837729,77038.44,NA,30250,2915.37,225555.55,NA,NA,2900,137717.67,18913.47,NA,NA,NA,NA,NA
1279,H8TX29094,ARONOFF,Aronoff,REP,TX,29,O,C00662973,ARONOFF FOR CONGRESS,105026.91,10027.3,NA,NA,NA,NA,NA,29811.11,NA,23520.2,NA,7303.23,600,500,NA,NA
1280,H8TX29102,MONTIEL,Montiel,REP,TX,29,O,C00663864,CARMEN FOR CONGRESS,36073.07,NA,NA,NA,NA,NA,NA,372,280,12847.56,NA,NA,NA,NA,400,NA
1281,H8TX29110,ZOUBOULIKOS-BLANCO,Zouboulikos-Blanco,REP,TX,29,O,C00664581,JAIMY Z. BLANCO FOR CONGRESS CAMPAIGN,23452.42,940.1,NA,NA,NA,NA,NA,4500,NA,NA,NA,NA,250,NA,53,NA
1282,H8TX29128,REYES,Reyes,DEM,TX,29,O,C00666834,AUGUSTINE REYES FOR CONGRESS,18388.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,H8TX31033,MANN,Mann,DEM,TX,31,C,C00638346,CHRISTINE4CONGRESS,99392.07,2201,3650,NA,2018.49,15600,3115.7,3125,2879.13,5311.73,NA,177.35,NA,NA,NA,NA
1284,H8TX31041,LESTER,Lester,DEM,TX,31,C,C00646471,KENT LESTER FOR CONGRESS,205944.24,NA,NA,NA,NA,NA,NA,120725.44,NA,NA,NA,NA,NA,NA,NA,NA
1285,H8TX32072,MARSHALL,Marshall,DEM,TX,32,C,C00635375,RON MARSHALL CAMPAIGN,3283.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,H8TX32098,ALLRED,Allred,DEM,TX,32,I,C00637868,COLIN ALLRED FOR CONGRESS,6279210.62,7826584.61,90800,18500,233247.74,864397.41,NA,402309.76,12057.82,256813.86,46683.91,NA,NA,3756600.27,168,NA
1287,H8TX32106,MEIER,Meier,DEM,TX,32,C,C00639278,ED MEIER FOR CONGRESS,1016458.05,4278.23,NA,39653.68,NA,194353.5,NA,8750,1655.87,39088.12,2238.76,NA,NA,NA,17952.2,NA
1288,H8TX32114,MATERNOWSKI,Maternowski,DEM,TX,32,C,C00639757,TODD FOR TEXAS,3569.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA
1289,H8TX32122,RODRIGUEZ,Rodriguez,DEM,TX,32,C,C00639963,GEORGE RODRIGUEZ FOR CONGRESS,133398.07,9868.96,NA,NA,25859.38,NA,638.68,41879.75,827.5,NA,800.66,NA,NA,5000,6008.24,NA
1290,H8TX32148,SALERNO,Salerno,DEM,TX,32,C,C00656090,SALERNO FOR CONGRESS,822004.44,118.83,NA,47749.48,26409.95,285384.19,118201.99,262078.79,1897.87,6.65,5875.2,NA,NA,NA,NA,NA
1291,H8TX32163,SHIPP,Shipp,DEM,TX,32,C,C00662643,SHIPP FOR CONGRESS,134238.98,NA,NA,9000,4700,NA,NA,11515.63,NA,5230.97,22.5,NA,NA,NA,9405.67,NA
1292,H8TX33021,BILLUPS,Billups,REP,TX,33,C,C00663179,BILLUPS FOR CONGRESS,57650.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,NA
1293,H8TX35018,ALEXANDER,Alexander,REP,TX,35,C,C00656397,FRIENDS OF SK ALEXANDER,16699.92,NA,NA,NA,NA,NA,NA,8578.5,NA,62.88,1094.83,320,NA,NA,NA,NA
1294,H8TX35026,SMALLING,Smalling,REP,TX,35,C,C00658849,FRIENDS OF DAVID SMALLING,45135.96,4696.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA
1295,H8TX36016,POWELL,Powell,DEM,TX,36,C,C00638825,JON POWELL FOR CONGRESS,91997.01,2648.1,NA,NA,NA,NA,7200.79,12592.5,NA,28651.17,286.35,NA,NA,NA,NA,NA
1296,H8TX36024,STEELE,Steele,DEM,TX,36,C,C00639419,DAYNA STEELE CAMPAIGN,1110613.81,64452.12,3500,22700,9431.69,457017.34,3314.28,13300,35073.72,193.56,10320,17693,3200,NA,4183.08,NA
1297,H8UT01117,WEILAND,Weiland,DEM,UT,1,C,C00669341,COMMITTEE TO ELECT KURT WEILAND,13630.75,NA,NA,NA,NA,NA,NA,6800,NA,NA,NA,NA,NA,NA,6600,NA
1298,H8UT01158,CASTILLO,Castillo,DEM,UT,1,C,C00671982,J LEE CASTILLO FOR CONGRESS,21699.61,862,NA,NA,581.49,NA,NA,NA,1289.65,NA,NA,NA,NA,NA,NA,NA
1299,H8UT02222,SNOW,Snow,DEM,UT,2,C,C00636431,MISTY K SNOW FOR CONGRESS,7297.52,NA,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,H8UT02248,BURKETT,Burkett,REP,UT,2,C,C00655803,BURKETT CONGRESS 2018,9683.48,NA,NA,NA,NA,NA,NA,3000,750,218.23,NA,NA,NA,NA,342.79,NA
1301,H8UT02255,GHORBANI,Ghorbani,DEM,UT,2,C,C00656280,SHIREEN GHORBANI FOR CONGRESS,431459.98,129553.34,NA,NA,116.56,36118.15,8481.55,25835.75,8792.21,4032.79,690.09,3000,3250,63000,1160,NA
1302,H8UT03121,KIDD,Kidd,REP,UT,3,C,C00632455,DAMIAN KIDD FOR US HOUSE,26387.26,NA,NA,NA,4500,NA,NA,14263.42,NA,NA,3241.72,4094.44,NA,NA,600,NA
1303,H8UT03139,ALLEN,Allen,DEM,UT,3,O,C00634543,DR KATHIE ALLEN FOR CONGRESS,938072.69,41576.58,33323.68,NA,52816.38,250439.92,25583.39,36457.5,9332.72,6692.96,8119.13,27.18,NA,29488.4,103.2,1200
